"","log2_FC_1","-log10_pvalue_1","log2_FC_2","-log10_pvalue_2"
"Spats2",2.72413697243905,49.5022647771355,NA,NA
"Spats2l",3.00392037178484,88.600035426775,NA,NA
"Speg",2.91963947942229,151.185680796877,NA,NA
"Sphkap",5.16667395746637,203.337019106744,NA,NA
"Spin1",3.3006886560915,206.807013482709,-3.3006886560915,206.807013482709
"Spin2c",5.04260477261078,77.6400376388514,NA,NA
"Spink8",9.43447245411477,110.567058393529,NA,NA
"Spon1",4.70750128897568,134.655299523813,NA,NA
"Sppl3",2.1013798478681,154.554241996211,-2.10137984786809,154.554241996211
"Spr",2.32154556935393,22.0910689925861,NA,NA
"Spred2",2.98132449072033,68.2638057880913,NA,NA
"Sprn",5.46905918463314,236.472543282206,NA,NA
"Spryd3",3.28264753581834,86.1009394473707,NA,NA
"Spryd7",2.37567494793672,79.7629076437474,NA,NA
"Spsb3",2.14823609725693,93.0072593590358,-2.14823609725693,93.0072593590358
"Sptan1",3.1723055142442,Inf,-3.1723055142442,Inf
"Sptb",3.97242527601069,109.691625242588,NA,NA
"Sptbn2",3.90415131413756,246.864230060522,-3.90415131413756,246.864230060522
"Sptbn4",3.85192121100167,139.462520994345,NA,NA
"Sqstm1",2.10182872902247,200.056284117967,-2.10182872902247,200.056284117967
"Src",2.22896761324539,189.080531192528,-2.22896761324539,189.080531192528
"Srgap3",2.89503832233957,177.726275536501,-2.89503832233957,177.726275536501
"Srm",2.69101618873117,98.1299869097602,NA,NA
"Srp72",2.00550772071246,180.508829681859,-2.00550772071246,180.508829681859
"Srp9",2.12164206547122,141.121917436908,-2.12164206547122,141.121917436908
"Srpk2",2.43795625547917,249.44427647702,-2.43795625547917,249.44427647702
"Srr",2.58386826120971,130.512966111024,NA,NA
"Srsf12",3.98371108355721,78.0723785744021,NA,NA
"Srxn1",2.92132703961107,84.3206538071337,NA,NA
"Ss18l1",3.45735399233208,122.359678093826,NA,NA
"Ssbp2",2.66886161824776,139.444128865918,-2.66886161824776,139.444128865918
"Ssbp3",2.72634289138703,133.774602003087,-2.72634289138703,133.774602003087
"Ssbp4",2.68532084813927,89.7341623276424,NA,NA
"Sst",4.8591653258191,5.93776481501385,NA,NA
"Sstr1",4.47714548932881,55.0779723366894,NA,NA
"Sstr3",3.43117006052843,55.1021501884925,NA,NA
"Ssx2ip",3.73663973268262,181.121342560657,NA,NA
"St3gal2",3.02412535200311,119.088332829818,NA,NA
"St3gal5",3.3782927706504,157.269708098822,-3.37829277065041,157.269708098822
"St6galnac4",2.19698486028273,49.0384017287622,NA,NA
"St6galnac5",6.08127381117883,164.650807471376,NA,NA
"St6galnac6",3.50966236884773,60.9585778603747,NA,NA
"St7",3.27916696708338,112.354371268238,NA,NA
"St8sia1",3.62049478017921,67.961956101695,NA,NA
"St8sia3",3.47248683224149,245.472779413779,-3.47248683224149,245.472779413779
"St8sia5",4.60339818203751,164.629364066432,NA,NA
"Stambpl1",2.55913822213156,34.4793235923157,NA,NA
"Stard7",2.038773885871,118.97968964154,-2.038773885871,118.97968964154
"Stau2",3.83138884509573,164.190423594843,NA,NA
"Stim2",3.31737921973638,175.912449091099,NA,NA
"Stip1",2.13245127144927,136.370179332103,-2.13245127144927,136.370179332103
"Stk25",3.06806455896616,167.977400214714,-3.06806455896616,167.977400214714
"Stk32c",4.24903124911006,55.159471054702,NA,NA
"Stk4",2.03988276634816,82.1587273565098,-2.03988276634816,82.1587273565098
"Stmn2",5.128607290508,298.159034267493,-5.128607290508,298.159034267493
"Stmn3",5.78603105979146,Inf,-5.78603105979146,Inf
"Stoml1",3.59752844695055,157.088355491298,NA,NA
"Stradb",2.29698586668514,132.501810879576,-2.29698586668514,132.501810879576
"Strap",2.59250470822719,173.527275389693,-2.59250470822719,173.527275389693
"Strbp",2.77206178689345,209.670918026232,-2.77206178689345,209.670918026232
"Strip2",3.34544018650254,45.0266017555944,NA,NA
"Strn4",2.74992927088896,205.381773046441,-2.74992927088896,205.381773046441
"Stub1",2.37166441174526,167.415076522642,-2.37166441174526,167.415076522642
"Stx1a",3.68590430545824,132.114441088884,NA,NA
"Stx3",2.51444510481533,44.3642179839892,NA,NA
"Stxbp1",3.75304396866896,208.536172466779,-3.75304396866896,208.536172466779
"Stxbp3a",-2.33856310586004,63.6763597371704,2.33856310586004,63.6763597371704
"Stxbp5",3.37679185259735,199.991090178156,NA,NA
"Stxbp5l",3.74000815597535,200.569854239734,NA,NA
"Sub1",2.81697427960475,Inf,-2.81697427960475,Inf
"Sucla2",2.93661275527037,248.951859644015,-2.93661275527037,248.951859644015
"Suds3",2.18994002501298,105.091062858556,-2.18994002501298,105.091062858556
"Sugp1",2.13523717417401,75.6577972577759,NA,NA
"Sugp2",2.63319347078669,108.13487062047,NA,NA
"Sult4a1",4.73924983551642,293.236299490038,NA,NA
"Sumo3",2.1183936640106,163.136613072256,-2.1183936640106,163.136613072256
"Sun1",2.18885913370443,121.119391403758,-2.18885913370443,121.119391403758
"Supt6",2.16628211532503,106.134169312525,-2.16628211532503,106.134169312525
"Supv3l1",2.08631556879156,23.9760660328077,NA,NA
"Susd4",5.22788646213968,163.045554085129,NA,NA
"Sv2a",2.14871187023571,153.085404712046,-2.14871187023571,153.085404712046
"Sv2b",5.02226632457067,239.960921351349,NA,NA
"Svop",5.15084985116616,240.529828733495,NA,NA
"Sybu",2.75682568119638,123.514448474745,NA,NA
"Syn1",4.69612294409292,224.088270830965,NA,NA
"Syn2",5.36261572248852,253.342906674349,-5.36261572248852,253.342906674349
"Syn3",3.03134220603761,45.3410282824866,NA,NA
"Syndig1",5.35919289462095,147.687436329164,NA,NA
"Syne1_loc1",4.02820350545176,169.271258478903,NA,NA
"Syngr1",3.92906534160491,239.651209144242,-3.92906534160491,239.651209144242
"Syngr3",5.28756005663123,239.56547669565,NA,NA
"Synj1",3.74833020676182,273.509277468037,-3.74833020676182,273.509277468037
"Synpo",2.42965859361083,73.0327677429199,NA,NA
"Synpr",3.62413906057095,31.7709255830304,NA,NA
"Syp",5.82199270364253,Inf,NA,NA
"Syt1",4.17155856534957,Inf,-4.17155856534957,Inf
"Syt12",3.8430678522767,71.3498617720153,NA,NA
"Syt13",4.64052108195552,230.4493790692,NA,NA
"Syt16",4.95293873476239,200.753556597972,NA,NA
"Syt17",6.57276633891225,90.0715776679888,NA,NA
"Syt3",4.34069846940575,135.343764666392,NA,NA
"Syt4",4.37927017907713,260.893963296774,-4.37927017907713,260.893963296774
"Syt5",5.36048506811281,172.828990246534,NA,NA
"Syt7",3.2092455908798,220.527773418135,-3.2092455908798,220.527773418135
"Tab3",2.56530673317996,40.1325623220093,NA,NA
"Tacc2",3.27368703776823,134.690874081946,NA,NA
"Taf10",2.25139434961412,46.5551526505873,NA,NA
"Taf1b",2.34537947851201,101.000726775338,NA,NA
"Taf9",2.33615433556328,235.724962337144,-2.33615433556328,235.724962337144
"Tagln3",3.09368994611304,159.495870715395,-3.09368994611304,159.495870715395
"Tanc1",2.20581522533612,62.4611549755727,NA,NA
"Tanc2",2.78542098392075,276.322151900626,-2.78542098392075,276.322151900626
"Tango2",2.51027466709341,135.614176848729,-2.51027466709341,135.614176848729
"Taok1",2.00253446192646,194.003102316427,-2.00253446192646,194.003102316427
"Taok3",2.26265482611199,126.311407043083,-2.26265482611199,126.311407043083
"Tasp1",3.40738380766406,59.8690663846471,NA,NA
"Tbc1d1",2.56369108259296,87.0801874695438,NA,NA
"Tbc1d24",3.21485952028548,142.895885852922,NA,NA
"Tbc1d30",3.11098329963749,43.2049921000497,NA,NA
"Tbc1d9",3.31252556402981,67.944131663135,NA,NA
"Tbca",2.05133551639397,214.672094339609,-2.05133551639397,214.672094339609
"Tbcc",2.5278460799401,70.7277034282656,NA,NA
"Tbl1xr1",2.26255600423846,113.824873815686,-2.26255600423846,113.824873815686
"Tbpl1",2.36035320409904,97.1920474975484,NA,NA
"Tbr1",2.9693843020581,43.0062043955453,NA,NA
"Tcea2",2.90971050211343,72.5782068329243,NA,NA
"Tceal3",3.34359049165629,128.10425044631,NA,NA
"Tceal5",5.10676462778562,314.689090998204,NA,NA
"Tceal6",4.04391571776312,195.285304284886,NA,NA
"Tcf20",2.88655806131729,148.881595501651,NA,NA
"Tcf25",2.41401109717148,287.642195968444,-2.41401109717148,287.642195968444
"Tcf4",2.31858610652522,216.945604987623,-2.31858610652522,216.945604987623
"Tctn2",2.10594437554049,29.6800667999103,NA,NA
"Tctn3",2.13530426222726,38.9073592794263,NA,NA
"Tdp2",2.15046462836758,32.9562188708126,NA,NA
"Tdrkh",2.05913311734303,38.3612412982213,NA,NA
"Tef",2.01415219712134,189.957589351672,-2.01415219712134,189.957589351672
"Tenm1",4.4550168024828,104.380958844961,NA,NA
"Tenm2",4.88212224753775,271.683700401235,NA,NA
"Tenm3",3.18164177141296,128.000851220011,-3.18164177141296,128.000851220011
"Tenm4",3.08373063940039,168.423236481238,-3.08373063940039,168.423236481238
"Terf2",2.40880224749997,85.2064298141899,NA,NA
"Terf2ip",3.09125913173569,143.005043476736,NA,NA
"Tesc",4.64106477476865,120.728248653124,NA,NA
"Tesk1",2.71410402379993,74.97996135928,NA,NA
"Tfam",2.08978960297489,69.6856269357859,NA,NA
"Tgfb2",2.12976736297246,49.1303414361053,-2.12976736297246,49.1303414361053
"Thap11",2.14533496821965,53.9835931093905,NA,NA
"Thnsl1",2.14671667105973,57.6039899578149,NA,NA
"Thop1",2.23971189753647,48.7691420430966,NA,NA
"Thpo",5.14762305736892,55.6124183334507,NA,NA
"Thra",2.45016452454929,115.223501057569,-2.45016452454929,115.223501057569
"Thrb",2.96733731969549,97.4087667460579,NA,NA
"Thsd4",2.34729279964341,34.5019803478266,NA,NA
"Thsd7b",4.53922980638588,60.4774067880483,NA,NA
"Thy1",5.27714262146585,Inf,-5.27714262146585,Inf
"Thyn1",2.09716913334049,133.863774808013,-2.09716913334049,133.863774808013
"Tia1",2.16746447764559,162.468099554345,-2.16746447764559,162.468099554345
"Tiam2",4.12597598140087,51.7038522663506,NA,NA
"Tigd2",2.14219238744235,79.8866841932924,NA,NA
"Timm10",2.64459168724169,176.316434524395,-2.64459168724169,176.316434524395
"Timm8b",2.13320755063194,228.89477143904,-2.13320755063194,228.89477143904
"Timm9",2.11530371842827,108.168393464677,-2.11530371842827,108.168393464677
"Timp2",2.41592398811981,152.368325260234,-2.41592398811981,152.368325260234
"Tjap1",-2.13916910572255,41.6411989137922,2.13916910572255,41.6411989137922
"Tlk1",2.17990716981993,110.161029629606,-2.17990716981993,110.161029629606
"Tln2",2.31113393487847,95.2721917290294,NA,NA
"Tm2d3",2.02624596824008,145.731218145255,-2.02624596824008,145.731218145255
"Tmem120a",2.26529189214882,38.8157931309413,NA,NA
"Tmem126a",2.0227778748916,90.0855022860894,-2.0227778748916,90.0855022860894
"Tmem127",2.3176884587514,120.838203772812,-2.3176884587514,120.838203772812
"Tmem130",3.81452271477879,126.493677096234,NA,NA
"Tmem132a",2.64964579667101,89.0829890795726,NA,NA
"Tmem132b",2.01294884740497,142.370001710762,-2.01294884740497,142.370001710762
"Tmem136",2.37586835813789,29.7006597746398,NA,NA
"Tmem145",2.48894639180763,33.3337164827453,NA,NA
"Tmem150c",3.70730372717587,79.4394412953188,NA,NA
"Tmem151b",4.69133913266783,128.30429705003,NA,NA
"Tmem158",4.22130047283354,153.443965585816,NA,NA
"Tmem160",2.30065344364435,89.0821031837889,NA,NA
"Tmem169",4.72794467818745,110.475020744232,NA,NA
"Tmem170b",2.34778789419207,93.6313360699304,NA,NA
"Tmem175",2.08799423193703,86.6413631612256,NA,NA
"Tmem178",2.55199484313173,56.3281348103907,NA,NA
"Tmem178b",2.02677980544909,38.6028854671684,NA,NA
"Tmem179",5.24066632105879,284.473888603156,NA,NA
"Tmem181c-ps",2.27404277505353,128.000105725107,-2.27404277505353,128.000105725107
"Tmem183a",2.10468728138163,96.2262866988595,-2.10468728138163,96.2262866988595
"Tmem191c",4.5753270705103,171.616751743962,NA,NA
"Tmem198",4.32223568897526,87.1289459794283,NA,NA
"Tmem200a",4.53690400378497,76.4116484804414,NA,NA
"Tmem201",2.61394489444676,74.3704230481991,NA,NA
"Tmem231",2.13530426222726,18.8324537423513,NA,NA
"Tmem246",2.78743505980337,127.467222489467,NA,NA
"Tmem248",2.19688497486428,74.3848960576817,NA,NA
"Tmem25",2.16190754432143,63.5956998999838,NA,NA
"Tmem255a",5.17533115609884,30.5097485509375,NA,NA
"Tmem35",4.38887833881199,142.132630571966,NA,NA
"Tmem38a",3.72698025650947,217.413682868748,NA,NA
"Tmem41a",3.09763534599308,39.5205344306976,NA,NA
"Tmem42",2.81433704452025,97.8450189363435,NA,NA
"Tmem55a",2.30351078606313,89.4612752215186,NA,NA
"Tmem56",2.23082306964349,65.001129548886,NA,NA
"Tmem59l",5.68154983427287,290.07734301101,NA,NA
"Tmem63c",4.14762305736892,61.5591606899104,NA,NA
"Tmem64",2.37029949629303,72.8715833123056,NA,NA
"Tmem67",2.10522890313444,22.8584234562037,NA,NA
"Tmem70",3.02190230006131,113.920911159388,NA,NA
"Tmem74",2.67775394558163,30.5907770521862,NA,NA
"Tmem8b",3.37388922244316,162.997780507389,NA,NA
"Tmem9",2.4830460907685,122.149800981579,NA,NA
"Tmem91",4.32659879708021,57.2920320474312,NA,NA
"Tmod2",2.14901025915486,260.87518705045,-2.14901025915486,260.87518705045
"Tmppe",2.56936735444845,43.7553261699478,NA,NA
"Tmsb10",2.43619449031788,106.487103043291,-2.43619449031789,106.487103043291
"Tmtc4",3.04503006242396,45.8398853882463,NA,NA
"Tmx4",3.11049666498748,256.490005881659,-3.11049666498748,256.490005881659
"Tnfaip8l3",4.23301850627949,29.3694930024942,NA,NA
"Tnk2",2.2320987134266,87.9812186539382,NA,NA
"Tnpo2",2.67051893611053,158.106540948233,-2.67051893611053,158.106540948233
"Tnr",3.10112714690917,88.6255297894014,NA,NA
"Tnrc6c",2.22746804710169,132.251413105904,-2.22746804710169,132.251413105904
"Tomm20",2.31992460311318,187.385423760713,-2.31992460311318,187.385423760713
"Tomm34",2.22970259057526,79.7512425509029,NA,NA
"Tomm40",2.5507516762811,68.8424644592472,NA,NA
"Tomm6",2.84151586448255,59.9244949397159,NA,NA
"Tomm70a",3.48671815640249,285.037613217452,-3.48671815640249,285.037613217452
"Tor1a",2.13014298372226,69.7687873246931,NA,NA
"Tor2a",2.1487703298277,43.4723043318742,NA,NA
"Tox3",2.28454167899725,26.9000762830021,NA,NA
"Tpgs2",2.1044386959075,75.1542955205436,NA,NA
"Tpi1",2.95676028700639,247.384621684084,-2.95676028700639,247.384621684084
"Tpp2",2.23411108268031,155.187219180458,-2.23411108268031,155.187219180458
"Traf3",2.29601047724679,45.2459337331308,NA,NA
"Traf3ip1",2.19887917812574,27.0093154753612,NA,NA
"Traip",5.17891549344788,89.8045502954549,NA,NA
"Trak1",2.66346347230876,120.427080607486,NA,NA
"Trak2",2.02094768610719,87.1039098142789,-2.02094768610719,87.1039098142789
"Tram1l1",2.5038610937267,94.8192927161536,NA,NA
"Trank1",2.47144601812012,126.764636175461,-2.47144601812012,126.764636175461
"Trappc6b",2.8413905435095,139.212414165246,NA,NA
"Trappc9",2.13308870759543,78.0943174265039,NA,NA
"Trf",-3.5109015655368,87.8741924049417,3.5109015655368,87.8741924049417
"Trhde",2.53882777348906,32.0549066267732,NA,NA
"Trim2",2.1561592675011,211.259082428388,-2.1561592675011,211.259082428388
"Trim23",2.26712162542279,43.4479957986547,NA,NA
"Trim27",2.39595536794437,56.4558095503936,NA,NA
"Trim28",2.11885356042536,116.815951023965,-2.11885356042536,116.815951023965
"Trim32",4.10880630353874,192.543886211242,NA,NA
"Trim33",2.15318531322866,101.590773069505,-2.15318531322866,101.590773069505
"Trim37",3.67812573490469,283.74732347658,-3.67812573490469,283.74732347658
"Trim44",2.53426355349253,158.075795201746,-2.53426355349253,158.075795201746
"Trim46",4.21776642241923,141.702927775578,NA,NA
"Trim66",4.76928358315673,37.1784188397338,NA,NA
"Trim9",2.53376190274366,193.808819906755,-2.53376190274366,193.808819906755
"Trio",2.90454597835583,163.784596369575,-2.90454597835583,163.784596369575
"Triqk",3.67246268720816,89.1686676816954,NA,NA
"Trit1",2.21373613351217,39.390865200924,NA,NA
"Trmt1",2.10796241341449,78.6985830304612,NA,NA
"Trmt1l",2.38449962709777,71.715358976198,NA,NA
"Trmt61a",3.09756016059343,39.0586138398471,NA,NA
"Trnp1",4.85044455269374,94.0868336029168,NA,NA
"Tro",3.84128597170366,259.897951581509,NA,NA
"Trp53bp1",2.62910943814034,117.196493834456,NA,NA
"Trp53i11",2.96426964337929,10.9618472880693,NA,NA
"Trpc1",2.44804387909282,29.2182990053321,NA,NA
"Trpc4",5.17014731438505,141.803304617605,NA,NA
"Trpc5",4.59395299272672,98.5566909092782,NA,NA
"Trpm2",3.58497539660746,36.4520124852656,NA,NA
"Trpv2",2.90536963227542,45.7502113329514,NA,NA
"Trrap",2.38984900092281,144.377936202445,-2.38984900092281,144.377936202445
"Trub1",2.33745562570623,64.2012646015595,NA,NA
"Tsc22d4",-2.25004261246664,75.2190136126572,2.25004261246664,75.2190136126572
"Tsen15",2.69165778425188,70.340871593838,NA,NA
"Tsfm",2.17772170352383,48.0750449101256,NA,NA
"Tshz3",2.45163416308814,31.772254340427,NA,NA
"Tsnax",3.04085499066082,171.855397421927,-3.04085499066082,171.855397421927
"Tspan13",4.51135681979158,228.447598683262,-4.51135681979158,228.447598683262
"Tspan2",-2.70092647480665,79.078451496441,2.70092647480665,79.078451496441
"Tspan33",3.26319333087564,51.4123676544865,NA,NA
"Tspan5",2.94337834071951,177.91451026821,-2.94337834071951,177.91451026821
"Tspyl1",2.91280051941968,209.866636650791,-2.91280051941968,209.866636650791
"Tspyl3",3.77666662655419,66.687293643556,NA,NA
"Tspyl4",3.2393952015595,193.656290717219,-3.2393952015595,193.656290717219
"Tspyl5",4.21272898170869,138.608355229645,NA,NA
"Tsr1",2.29854360050909,67.7166640906733,NA,NA
"Tsr2",2.57720521789948,124.338850319968,NA,NA
"Tsr3",2.00269849453797,73.9640911596901,NA,NA
"Tstd3",2.62199240286401,79.9143174322086,NA,NA
"Ttc13",2.3803700535212,62.9659774715894,NA,NA
"Ttc14",2.18816123121,194.889230615957,-2.18816123121,194.889230615957
"Ttc19",3.80825820557996,174.432231042245,NA,NA
"Ttc26",2.34007945523377,44.3648676883877,NA,NA
"Ttc27",3.18724447764234,78.4924503131797,NA,NA
"Ttc3",3.56677913849052,Inf,-3.56677913849052,Inf
"Ttc39b",2.67280198963,74.3991511453308,NA,NA
"Ttc7b",2.95842956557095,88.0433787496883,NA,NA
"Ttc8",2.03721227936841,64.8066354035552,NA,NA
"Ttc9b",4.727721592515,102.380990163544,NA,NA
"Ttl",2.87944838092271,88.8772835748629,NA,NA
"Ttll1",2.56103801493003,75.2322650513621,NA,NA
"Ttll11",4.48290122368758,61.9095326574762,NA,NA
"Ttll3",2.65075840898817,123.350977812059,NA,NA
"Ttpal",2.50613211820965,93.5560336800755,NA,NA
"Tub",4.0318569135426,197.538341728422,NA,NA
"Tuba1b",2.27048984356342,222.76737145625,-2.27048984356342,222.76737145625
"Tuba4a",4.48628272497456,302.697756210647,-4.48628272497456,302.697756210647
"Tubb2a",4.02937446275826,Inf,-4.02937446275826,Inf
"Tubb3",4.30610960970035,278.722349476958,-4.30610960970035,278.722349476958
"Tubb5",2.34187140457587,208.567320736419,-2.34187140457587,208.567320736419
"Tubg2",3.6291944751296,65.3838923360388,NA,NA
"Tufm",2.28456779712832,126.488560357907,-2.28456779712832,126.488560357907
"Tusc1",3.28981421128289,33.2583680557957,NA,NA
"Tusc2",3.25622698431949,128.88768598776,NA,NA
"Tusc3",3.84236549351288,206.285756372283,NA,NA
"Tvp23a",2.00436626733495,37.577649942497,NA,NA
"Twf2",2.23189423535371,99.3460360319978,NA,NA
"Txnl1",2.06979803822123,153.391979261283,-2.06979803822123,153.391979261283
"Txnrd2",2.79608408038144,40.1185295535776,NA,NA
"Uba1",2.49845476084362,221.002249775269,-2.49845476084362,221.002249775269
"Ubald1",2.65864239922923,115.292249255376,NA,NA
"Ubash3b",2.53619934854386,30.514930762898,NA,NA
"Ube2b",2.08956921393269,209.095551916463,-2.08956921393269,209.095551916463
"Ube2e1",2.25480776145497,103.820749786705,-2.25480776145497,103.820749786705
"Ube2e2",2.5961691640165,141.117488079793,-2.5961691640165,141.117488079793
"Ube2e3",2.11869500223492,120.957207893162,-2.11869500223492,120.957207893162
"Ube2g2",2.590222166568,100.937161221319,NA,NA
"Ube2j1",2.29711162209146,115.049284053677,-2.29711162209146,115.049284053677
"Ube2k",2.60596051878499,242.953884014794,-2.60596051878499,242.953884014794
"Ube2m",2.90412753573645,112.951106096683,NA,NA
"Ube2o",2.58429325887515,89.66455258167,NA,NA
"Ube2q1",2.56392854157291,166.154750128999,-2.56392854157291,166.154750128999
"Ube2q2",2.23903377999596,86.9306448664774,NA,NA
"Ube2ql1",5.4539992076313,236.580584823306,NA,NA
"Ube2v1",2.45430655932636,136.69218804826,-2.45430655932636,136.69218804826
"Ube2v2",2.06174631010266,165.241724092704,-2.06174631010266,165.241724092704
"Ube2w",2.23557861849069,185.393203407713,-2.23557861849069,185.393203407713
"Ube2z",2.12201818792997,77.175340434493,NA,NA
"Ube3a",2.61651033784759,215.781908437184,-2.61651033784759,215.781908437184
"Ube3c",2.63133073149462,160.295329129071,-2.63133073149462,160.295329129071
"Ubfd1",2.85085392466364,87.133316093016,NA,NA
"Ubp1",2.18520916805358,117.345992473601,-2.18520916805358,117.345992473601
"Ubqln2",2.92422974300033,203.278339247143,-2.92422974300033,203.278339247143
"Ubqln4",2.95966560959056,107.422433258286,NA,NA
"Ubr3",2.48162885491065,196.252494075866,-2.48162885491065,196.252494075866
"Ubtd2",2.50613211820965,68.2448106387587,NA,NA
"Ubxn2a",2.13633562652334,61.2584044541535,NA,NA
"Ubxn2b",3.01531027850239,88.8591622020545,NA,NA
"Ubxn6",2.06432954376549,106.160172382083,-2.06432954376549,106.160172382083
"Uchl1",5.124960199388,275.031906201992,-5.124960199388,275.031906201992
"Uchl3",2.119036266944,100.648033061042,-2.119036266944,100.648033061042
"Uchl4",2.48737988210838,63.4308869843199,NA,NA
"Uchl5",2.90867164675393,157.272592648685,NA,NA
"Ugcg",2.89185022536298,187.747376824549,-2.89185022536298,187.747376824549
"Ugt8a",-3.3083179133329,97.9617299846878,3.3083179133329,97.9617299846878
"Uhrf1bp1l",3.25141557203757,209.025893327064,-3.25141557203757,209.025893327064
"Uhrf2",2.2550131053746,78.6632810412411,NA,NA
"Ulk1",2.07252035051506,61.6115959469657,NA,NA
"Ulk3",2.16090408546356,28.6373927262644,NA,NA
"Umps",2.04907081605847,34.1838683882941,NA,NA
"Unc119",3.41645927715299,61.6125283150689,NA,NA
"Unc13a",3.33775183094585,205.179202719834,NA,NA
"Unc13b",2.73311378096164,80.4310931309761,NA,NA
"Unc5a",5.54577661102943,223.420667195112,NA,NA
"Unc5d",3.33499079417009,36.4278254022446,NA,NA
"Unc79",3.18492763911505,162.356629383636,NA,NA
"Unc80",3.61035326281741,287.079777750796,-3.61035326281741,287.079777750796
"Upf3a",2.49131470157212,57.7321150886623,NA,NA
"Uqcc2",2.13910125433418,194.680712408246,-2.13910125433418,194.680712408246
"Uqcrc1",2.23693607319371,139.67124568172,-2.23693607319371,139.67124568172
"Uqcrc2",2.09590346940306,255.215352190496,-2.09590346940306,255.215352190496
"Uqcrfs1",2.02973350878396,157.523369402428,-2.02973350878396,157.523369402428
"Urgcp",2.40569937301231,66.6154006838743,NA,NA
"Usf1",2.16458499948484,78.6603194374028,NA,NA
"Usmg5",2.4857819445658,291.477014512829,-2.4857819445658,291.477014512829
"Uso1",2.25524306328266,109.529996421042,-2.25524306328266,109.529996421042
"Usp1",2.03506437725996,49.6981642445914,NA,NA
"Usp10",2.52173727035746,91.4827550192855,NA,NA
"Usp11",3.23075196681358,195.078797045887,-3.23075196681358,195.078797045887
"Usp12",2.95054421962201,53.3392284041811,NA,NA
"Usp13",2.52908045118373,52.1566093844965,NA,NA
"Usp14",3.11714139242683,285.328089030692,-3.11714139242683,285.328089030692
"Usp19",2.11305357959108,92.1310677926737,-2.11305357959108,92.1310677926737
"Usp2",2.33905410252858,138.553721744352,-2.33905410252858,138.553721744352
"Usp20",2.39636817798577,101.988169969247,NA,NA
"Usp28",2.73403981960011,64.5156095471929,NA,NA
"Usp29",4.27595741060749,69.7472381932567,NA,NA
"Usp32",2.00838192413135,89.1442776189377,-2.00838192413135,89.1442776189377
"Usp33",2.6549831565645,251.966557495683,-2.6549831565645,251.966557495683
"Usp4",2.04551636803068,106.853621147068,-2.04551636803068,106.853621147068
"Usp45",2.90578000447952,145.514612866673,NA,NA
"Usp46",3.33209231272041,156.366347868572,NA,NA
"Usp5",2.56216422492477,156.834574524728,-2.56216422492477,156.834574524728
"Usp7",2.23965516351753,142.721470686831,-2.23965516351753,142.721470686831
"Usp9x",2.0365460409768,171.787348731744,-2.0365460409768,171.787348731744
"Ust",2.44919374236376,50.2955776348401,NA,NA
"Vamp1",3.12631547900001,53.4761439170226,NA,NA
"Vamp2",3.77893516502968,271.079614877676,-3.77893516502968,271.079614877676
"Vamp3",-2.35341393308637,74.9735324168793,2.35341393308637,74.9735324168793
"Vapa",2.04064591957272,175.635861617211,-2.04064591957272,175.635861617211
"Vapb",2.11712987507138,65.8393397219447,NA,NA
"Vdac1",3.34491981906897,261.575436060874,-3.34491981906897,261.575436060874
"Vezt",2.21073915552527,103.129942015938,-2.21073915552527,103.129942015938
"Vgf",4.56986540181073,82.9893124750165,NA,NA
"Vip",4.90124892336523,11.6480692899748,NA,NA
"Vkorc1l1",3.31782858745248,49.258740506527,NA,NA
"Vopp1",3.04182065002812,113.091582341896,NA,NA
"Vprbp",2.04243104811892,60.8678847045319,NA,NA
"Vps13a",2.18279198648128,112.850374902266,-2.18279198648128,112.850374902266
"Vps18",2.05611472637074,77.3139935262925,NA,NA
"Vps26b",2.18149031297104,92.5916398093235,-2.18149031297104,92.5916398093235
"Vps37d",2.67217816003222,25.0690292056304,NA,NA
"Vps45",3.01242859248617,89.831794062886,NA,NA
"Vps51",2.56696292679222,81.0655505964875,NA,NA
"Vps52",2.14522126274663,72.7652597869075,NA,NA
"Vps53",2.13121044272801,93.8532546361993,-2.13121044272801,93.8532546361993
"Vps9d1",2.40040780675774,56.2269993182499,NA,NA
"Vsnl1",5.77911125440131,260.377643003842,NA,NA
"Vstm2a",5.23532610091871,58.7521493250214,NA,NA
"Vstm2b",4.80803664934977,110.40251746654,NA,NA
"Vstm2l",5.20454130112337,110.721967011426,NA,NA
"Vstm5",4.3355924005462,48.5890871542067,NA,NA
"Vti1b",2.15444378962501,167.122320661316,-2.15444378962501,167.122320661316
"Vwa5b2",2.45716526906137,29.1337910176687,NA,NA
"Wars",2.07277868078023,98.8055249231968,-2.07277868078023,98.8055249231968
"Wasf1",4.48140039664219,228.699014370701,-4.48140039664219,228.699014370701
"Wasl",2.6533909604696,187.247766733728,-2.6533909604696,187.247766733728
"Wbp11",2.2056191852586,165.339239882004,-2.2056191852586,165.339239882004
"Wbscr17",5.19364338390519,139.320764066471,NA,NA
"Wdr12",2.50815979955663,124.964249028932,-2.50815979955663,124.964249028932
"Wdr13",2.04085499066082,114.499651802896,-2.04085499066082,114.499651802896
"Wdr17",4.19472986470635,97.0332975916831,NA,NA
"Wdr18",2.7079914180923,121.925084806349,NA,NA
"Wdr24",2.55588907143673,58.8025417422861,NA,NA
"Wdr34",2.50272332155346,33.9155232948369,NA,NA
"Wdr35",2.81872682338516,130.0148755338,NA,NA
